1.100000000000000000e+01 0.000000000000000000e+00 1.400000000000000000e+01 0.000000000000000000e+00 -2.403999999999999915e+01 0.000000000000000000e+00 -3.103999999999999915e+01 0.000000000000000000e+00 1.439999999999999961e-02
1.260422209385096259e+01 3.747394238506925324e-01 1.223197822090311959e+01 -6.399235552424583640e-01 -2.396309353517358076e+01 -6.196592830485752046e-01 -2.942438528076980120e+01 -1.463519135885837708e+00 1.439999999999999961e-02
1.299088334636016207e+01 -9.213994779962633164e-01 1.205304764986129662e+01 4.143172204185052721e-01 -2.403420608688848858e+01 3.495112669446909237e-01 -2.843850991711077469e+01 -8.220134987292880835e-01 1.439999999999999961e-02
1.299088334636016207e+01 -9.213994779962633164e-01 1.205304764986129662e+01 4.143172204185052721e-01 -2.403420608688848858e+01 3.495112669446909237e-01 -2.843850991711077469e+01 -8.220134987292880835e-01 1.439999999999999961e-02
1.172842032677738899e+01 -1.995438147219003033e+00 1.228557198515479776e+01 8.766107269179679307e-01 -2.486415430933874049e+01 1.693807206764911699e+00 -2.566570129151291013e+01 7.026099605537121651e-01 1.439999999999999961e-02
1.172842032677738899e+01 -1.995438147219003033e+00 1.228557198515479776e+01 8.766107269179679307e-01 -2.486415430933874049e+01 1.693807206764911699e+00 -2.566570129151291013e+01 7.026099605537121651e-01 1.439999999999999961e-02
1.172842032677738899e+01 -1.995438147219003033e+00 1.228557198515479776e+01 8.766107269179679307e-01 -2.486415430933874049e+01 1.693807206764911699e+00 -2.566570129151291013e+01 7.026099605537121651e-01 1.439999999999999961e-02
1.172842032677738899e+01 -1.995438147219003033e+00 1.228557198515479776e+01 8.766107269179679307e-01 -2.486415430933874049e+01 1.693807206764911699e+00 -2.566570129151291013e+01 7.026099605537121651e-01 1.439999999999999961e-02
1.172842032677738899e+01 -1.995438147219003033e+00 1.228557198515479776e+01 8.766107269179679307e-01 -2.486415430933874049e+01 1.693807206764911699e+00 -2.566570129151291013e+01 7.026099605537121651e-01 1.439999999999999961e-02
1.174854398119714460e+01 -3.571377321855093268e+00 1.231165033903492834e+01 1.869043423938400617e+00 -2.373773473652039101e+01 3.592089261687655632e+00 -2.554462212055695858e+01 3.000558692022978757e-01 1.439999999999999961e-02
1.205693414710919598e+01 -3.006262363584866204e+00 1.317976398428998941e+01 2.773852796706365087e+00 -2.630269187130574693e+01 1.371670786090028127e+00 -2.510490656820916300e+01 -1.584208339007379673e-01 1.439999999999999961e-02
1.029056462329475430e+01 -2.094364254340352893e+00 1.301588032231359904e+01 4.056682811322674276e+00 -2.668651513303708001e+01 3.057082533471367825e+00 -2.530131377361027845e+01 1.371168216725531241e+00 1.439999999999999961e-02
1.186860208808784378e+01 7.413935146733821591e-02 1.239707524888184409e+01 4.016637054776203364e+00 -2.680527070963080760e+01 1.246941526938391664e+00 -2.433529637136951251e+01 1.540920333154162103e+00 1.439999999999999961e-02
1.186685896224055270e+01 -1.176878623566812720e+00 1.208569145573654779e+01 5.773419476155331687e+00 -2.688721708440948177e+01 1.556545070537546982e+00 -2.505662824815931700e+01 1.838469488611509606e+00 1.439999999999999961e-02
1.168282672938740241e+01 -2.401507103694068501e+00 1.272230552534832881e+01 6.552405014670348748e+00 -2.469800692127731168e+01 2.412001534905926725e+00 -2.564377697250814236e+01 1.885797611826821818e+00 1.439999999999999961e-02
1.092634340463706266e+01 -3.211335392277320899e+00 1.356962495672261326e+01 6.487360886758139600e+00 -2.406277905903960246e+01 6.199539361975249241e-01 -2.545537236940982595e+01 3.108869684668129629e+00 1.439999999999999961e-02
1.014665846888300926e+01 -3.226742892139645935e+00 1.282237741236670203e+01 8.251712043990547585e+00 -2.621117201037406375e+01 1.749749272807629819e+00 -2.605565838548073643e+01 3.147750722599114148e+00 1.439999999999999961e-02
1.165039184893573321e+01 -4.574015194221742853e+00 1.364361017105693463e+01 8.795251305796289998e+00 -2.579653967866338959e+01 2.051563209512962338e+00 -2.696232832907006127e+01 2.742307668177314195e+00 1.439999999999999961e-02
1.165039184893573321e+01 -4.574015194221742853e+00 1.364361017105693463e+01 8.795251305796289998e+00 -2.579653967866338959e+01 2.051563209512962338e+00 -2.696232832907006127e+01 2.742307668177314195e+00 1.439999999999999961e-02
1.089334488706560400e+01 -3.334099034108617854e+00 1.332297684955780603e+01 7.854594683262114962e+00 -2.571921219859461161e+01 3.412558288035247411e+00 -2.673353538377870464e+01 4.395495134988453678e+00 1.439999999999999961e-02
1.085892971278683738e+01 -9.151255603138519490e-01 1.160876906096807382e+01 6.904281881492267736e+00 -2.571131906199562422e+01 5.403029018595641553e+00 -2.753180508943707139e+01 2.209172248668965555e+00 1.439999999999999961e-02
1.060799484454574859e+01 -1.775526041270143018e+00 1.307670370532753168e+01 5.644337962924956820e+00 -2.594709270955952363e+01 7.506613521270461220e+00 -2.625580384712495174e+01 -6.049539613213374967e-01 1.439999999999999961e-02
1.060799484454574859e+01 -1.775526041270143018e+00 1.307670370532753168e+01 5.644337962924956820e+00 -2.594709270955952363e+01 7.506613521270461220e+00 -2.625580384712495174e+01 -6.049539613213374967e-01 1.439999999999999961e-02
1.060799484454574859e+01 -1.775526041270143018e+00 1.307670370532753168e+01 5.644337962924956820e+00 -2.594709270955952363e+01 7.506613521270461220e+00 -2.625580384712495174e+01 -6.049539613213374967e-01 1.439999999999999961e-02
1.060799484454574859e+01 -1.775526041270143018e+00 1.307670370532753168e+01 5.644337962924956820e+00 -2.594709270955952363e+01 7.506613521270461220e+00 -2.625580384712495174e+01 -6.049539613213374967e-01 1.439999999999999961e-02
1.060799484454574859e+01 -1.775526041270143018e+00 1.307670370532753168e+01 5.644337962924956820e+00 -2.594709270955952363e+01 7.506613521270461220e+00 -2.625580384712495174e+01 -6.049539613213374967e-01 1.439999999999999961e-02
9.571761682157010398e+00 -3.505233481460240164e+00 1.332344841905913135e+01 7.053269057230978412e+00 -2.299206363765069483e+01 8.170915856980448311e+00 -2.710923755200853336e+01 -4.262887066056237489e-02 1.439999999999999961e-02
