-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.828423170659216623e+01 -4.143859802480990950e+00 -1.587744696244972387e+00 -1.191022162001529106e+00 -2.082220780911185454e+00 3.451884569807809999e+00 -1.122290971804777104e+00 -3.397756311455659706e+00 -4.021071659085488914e-01 1.025673540165130904e+00 6.588211811981682153e+00 4.000000000000000222e-01
-3.828423170659216623e+01 -4.143859802480990950e+00 -1.587744696244972387e+00 -1.191022162001529106e+00 -2.082220780911185454e+00 3.451884569807809999e+00 -1.122290971804777104e+00 -3.397756311455659706e+00 -4.021071659085488914e-01 1.025673540165130904e+00 6.588211811981682153e+00 4.000000000000000222e-01
-4.053079895882607531e+01 -8.098618999048252221e+00 -1.900079162045793524e+00 -2.405573298394969584e+00 -5.466798784200691763e+00 1.491319202274864253e+00 1.047385454870178423e+00 -5.294130230074280519e+00 4.049154817220998126e+00 -3.702372503920926317e+00 4.857542451398046524e+00 4.000000000000000222e-01
-3.911607831821468295e+01 -6.608783777385740521e+00 -5.654011537551073552e+00 -4.785816359852529400e-01 -1.007524684270148185e+00 2.778271003527999383e+00 2.627514585369706168e+00 -4.328179483973705111e+00 5.828857982819164008e+00 -5.793769020255044033e+00 8.824337675382745161e+00 4.000000000000000222e-01
-3.911607831821468295e+01 -6.608783777385740521e+00 -5.654011537551073552e+00 -4.785816359852529400e-01 -1.007524684270148185e+00 2.778271003527999383e+00 2.627514585369706168e+00 -4.328179483973705111e+00 5.828857982819164008e+00 -5.793769020255044033e+00 8.824337675382745161e+00 4.000000000000000222e-01
-3.554852391265941236e+01 -8.363915714799183831e-01 -3.865258800583104559e-01 -3.026070544027692044e+00 2.447616582008658170e+00 3.182148650904507381e+00 5.480163513007975773e+00 -8.300854244013130767e+00 2.410272417917802557e-02 -2.821252002254035940e+00 5.766323886092928674e+00 4.000000000000000222e-01
-3.314099349908972414e+01 4.587367406902441935e+00 3.365139526136494474e+00 -1.384417549528580205e+00 -1.323754007343482808e-01 6.230195815381978086e+00 9.953353998217648879e+00 -7.718205725445756116e+00 1.277221848064394871e+00 -6.746738812482496739e-01 4.829458060754532767e+00 4.000000000000000222e-01
-3.347387451240263800e+01 8.407200673539897195e+00 9.726212818724999654e-01 -3.766551498743625270e+00 -1.689760936189977247e+00 9.437600286281480066e+00 5.737787459035321724e+00 -7.762452579881523818e+00 6.142863418189957736e-01 -2.552973694904498103e+00 1.666761982437579892e+00 4.000000000000000222e-01
-3.347387451240263800e+01 8.407200673539897195e+00 9.726212818724999654e-01 -3.766551498743625270e+00 -1.689760936189977247e+00 9.437600286281480066e+00 5.737787459035321724e+00 -7.762452579881523818e+00 6.142863418189957736e-01 -2.552973694904498103e+00 1.666761982437579892e+00 4.000000000000000222e-01
-3.462513310739592498e+01 1.037678545470029334e+01 -3.431739556976572736e+00 -6.314205833965335302e+00 1.688189176390032742e+00 7.864045491367190444e+00 4.540492188063306678e+00 -2.530657244746458368e+00 1.000363689969414827e+00 -1.810980787100537670e+00 2.815478378859400443e+00 4.000000000000000222e-01
-3.495058813268794040e+01 9.492077244001054126e+00 1.485577837075890972e+00 -9.556873327837418941e+00 -3.773715819023382601e+00 5.883488434721308558e+00 2.282426327100857133e+00 4.469373446159288221e-01 -1.394339495760194669e+00 3.570090451881426485e+00 4.598505573995505635e+00 4.000000000000000222e-01
-3.495058813268794040e+01 9.492077244001054126e+00 1.485577837075890972e+00 -9.556873327837418941e+00 -3.773715819023382601e+00 5.883488434721308558e+00 2.282426327100857133e+00 4.469373446159288221e-01 -1.394339495760194669e+00 3.570090451881426485e+00 4.598505573995505635e+00 4.000000000000000222e-01
-3.495058813268794040e+01 9.492077244001054126e+00 1.485577837075890972e+00 -9.556873327837418941e+00 -3.773715819023382601e+00 5.883488434721308558e+00 2.282426327100857133e+00 4.469373446159288221e-01 -1.394339495760194669e+00 3.570090451881426485e+00 4.598505573995505635e+00 4.000000000000000222e-01
-3.495058813268794040e+01 9.492077244001054126e+00 1.485577837075890972e+00 -9.556873327837418941e+00 -3.773715819023382601e+00 5.883488434721308558e+00 2.282426327100857133e+00 4.469373446159288221e-01 -1.394339495760194669e+00 3.570090451881426485e+00 4.598505573995505635e+00 4.000000000000000222e-01
-3.639237645628717388e+01 6.514910543732114867e+00 5.341693686868557833e+00 -1.021934419175859432e+01 -7.619325468340826468e+00 6.986071514830801910e+00 6.555859428593636018e+00 1.395399671946847109e+00 1.740839336701815343e+00 9.969053933606501161e+00 2.272380171440544494e+00 4.000000000000000222e-01
-3.874700464873257744e+01 3.878386289480322713e+00 1.079743173841748172e-01 -1.070929078538577350e+01 -6.486102591591487609e+00 8.790370725098121341e+00 5.484030323943157370e+00 8.961230493673800979e+00 3.770908561711050488e+00 8.539054883575754928e+00 -6.652544599673446690e-01 4.000000000000000222e-01
-4.014707688485307813e+01 2.456322372124820075e-01 4.215027499324835780e+00 -1.369314289597629397e+01 -7.898364217487774397e+00 1.198810849651148480e+01 4.296026605269825716e+00 6.785560449225405577e+00 2.539947367841989934e+00 6.495128813603929796e-01 -3.818381113303002117e+00 4.000000000000000222e-01
-4.014707688485307813e+01 2.456322372124820075e-01 4.215027499324835780e+00 -1.369314289597629397e+01 -7.898364217487774397e+00 1.198810849651148480e+01 4.296026605269825716e+00 6.785560449225405577e+00 2.539947367841989934e+00 6.495128813603929796e-01 -3.818381113303002117e+00 4.000000000000000222e-01
-4.148762307796226168e+01 1.148442022354016157e+00 5.728995816537340247e+00 -1.439271345338212349e+01 -1.276893414601838295e+01 1.385114319423171558e+01 6.704149287939033641e+00 1.348724610359247400e+01 8.508322051537373198e+00 3.104941757212970721e+00 1.600683646347381028e+00 4.000000000000000222e-01
-4.198178091736654238e+01 -4.419565518586359709e-01 -1.936649609516624959e-01 -9.888311957213920422e+00 -1.136267715121906008e+01 1.655089301134516688e+01 3.731694483760819914e+00 1.279297310080421113e+01 1.306401623769871634e+01 1.087788935652732603e+00 4.992308690719666764e+00 4.000000000000000222e-01
-4.199663114252668095e+01 5.180982554887076041e+00 -6.058633371590480543e+00 -9.389902014731628555e+00 -1.295194575356558531e+01 1.407762840065387344e+01 -1.378616477576033894e+00 6.509201010572459367e+00 1.479196694830974756e+01 3.620829113042497660e+00 3.186386417137319071e+00 4.000000000000000222e-01
-3.867126615661639732e+01 1.261536772796093686e+01 -5.849953969036871371e+00 -7.609851933843575722e+00 -1.170001550888396125e+01 1.306540893956677785e+01 -5.851319897312841078e+00 1.969960906591673222e+00 1.124126764855946803e+01 5.843456927790849242e+00 3.680851264053394800e+00 4.000000000000000222e-01
-3.957229687196547729e+01 1.461933287672377091e+01 -2.377973531213947833e+00 -1.395426323006562264e+01 -1.278568274435234819e+01 9.259913181114193037e+00 -1.237986823054389518e+01 -1.033484140875285950e+00 7.085830897237002546e+00 4.807956428938269688e+00 3.648150500744962610e+00 4.000000000000000222e-01
-4.005747128245939592e+01 1.467004110354542590e+01 -7.424131739926374429e+00 -1.255970903940011318e+01 -1.044966398853613576e+01 1.619093383774843176e+01 -7.632139335970115290e+00 -2.756742697490644378e+00 1.039061245639960340e+01 4.430836820936605136e+00 3.971557283158416940e+00 4.000000000000000222e-01
-4.155988745922044814e+01 1.269170709059214275e+01 -4.405337186632407587e+00 -1.560591307902033975e+01 -1.242762011639303843e+01 1.361284325784257732e+01 -1.127624591383283459e+01 2.433581910458495035e+00 1.182297980109541768e+01 8.414614225858821683e+00 6.804017002394959768e+00 4.000000000000000222e-01
-3.996850759989803237e+01 1.674126910334709351e+01 -4.509105903290042683e+00 -1.316565024250894744e+01 -1.457864568216536938e+01 1.726772514281598347e+01 -1.439575108214176424e+01 1.290811908014028453e-01 1.040737663089995557e+01 7.923848342016342805e+00 5.055485980779580224e+00 4.000000000000000222e-01
-3.766586596439645263e+01 2.081779014111312165e+01 -3.278674080320338913e+00 -1.372645774960969334e+01 -1.206412698218007229e+01 1.740343211566887405e+01 -1.244374851912734492e+01 -5.667730655724257938e-01 8.880572472414813845e+00 9.447618953399203434e+00 8.093084983229791973e+00 4.000000000000000222e-01
-3.873301364140456826e+01 1.749546779152760934e+01 -2.943085301195751846e+00 -1.541759186757152911e+01 -1.225416425470392312e+01 1.331665002208929138e+01 -1.258945115420785044e+01 -1.513735069791868559e+00 7.849153951785466710e+00 1.020601714023845297e+01 8.967557505827866038e+00 4.000000000000000222e-01
-3.922994883208288286e+01 1.818679891968603712e+01 -2.812617629127592167e+00 -1.396538183657531285e+01 -1.375756139802542499e+01 5.574281315421825589e+00 -1.136298494938825421e+01 -3.463962580404739144e-01 3.747274450257885636e+00 1.132799917153832503e+01 6.946895970286504962e+00 4.000000000000000222e-01
-3.915429190684505301e+01 1.675473736446445017e+01 -4.729716594585210210e+00 -1.190398132987428248e+01 -1.414204751592900955e+01 1.054226281335195736e+01 -4.247944894034414887e+00 -2.034564330673051202e+00 4.590266188338293141e+00 1.162330542869553973e+01 1.205850116944344741e+00 4.000000000000000222e-01
-3.915257954801784024e+01 1.577914805180198599e+01 -4.632467550626389041e+00 -1.152861388085269034e+01 -1.184783109552659219e+01 9.783470972701099555e+00 -3.524802549940843743e+00 -2.083763018060002192e+00 -8.892170954684883166e-02 1.143984491784038582e+01 -2.285028647702523230e+00 4.000000000000000222e-01
-3.953151035451828221e+01 1.779076957532723213e+01 -1.101009532419699566e+00 -1.440970516277569935e+01 -1.789580232801902326e+01 1.275639800480424491e+01 -4.084466923902603797e-01 -4.128355951354732767e+00 -7.146177590462610141e-01 1.482116951641722480e+01 -5.873505169709885898e+00 4.000000000000000222e-01
