2.680728720471482696e+00 4.055991153713995462e-02 2.787464020811166732e-01 7.921844560888078313e-01 -3.110008486916069348e-01 4.235569364907435519e-01 -3.120435029468476174e+01 4.615873848237215804e-01 8.175390487282126195e-02 4.000000000000000222e-01
2.781976273559732427e+00 3.698435375938490671e-02 2.977617644457997148e-01 5.899471548355587069e-01 -4.381070249424455221e-01 4.221209240561624720e-01 -3.118640874303478228e+01 2.509490945032975540e-01 3.897584487302676454e-02 4.000000000000000222e-01
2.566250103865030496e+00 1.165663774115665297e-01 1.178259177789368201e-01 4.880066052719859715e-01 -4.991288557415612392e-01 4.467096197257742762e-01 -3.107983587662691605e+01 1.185927989755926615e-01 2.442389692828304815e-01 4.000000000000000222e-01
2.424831407853659027e+00 9.843609997583753490e-02 6.525797937251257008e-02 2.283270226317210272e-01 -4.792175615600376970e-01 5.290763381463031712e-01 -3.100244660789306650e+01 6.291138099292727104e-02 2.206236328767020305e-01 4.000000000000000222e-01
2.526318805966896619e+00 6.157289834283824481e-02 6.872553592564586977e-02 1.888026103149443580e-01 -4.277444562768850655e-01 6.347657623816965744e-01 -3.099990806946756550e+01 -9.400206305106667548e-02 3.007977756065843278e-01 4.000000000000000222e-01
2.460999260693425672e+00 1.534813406099963251e-01 -2.795807697157446162e-02 2.617512290557206245e-01 -2.845079663673146242e-01 6.450832927459531074e-01 -3.102513394592240203e+01 -1.075915203747397908e-01 2.415918741414629367e-01 4.000000000000000222e-01
2.312613058309707093e+00 1.149840211044100835e-01 -3.606010327575003699e-02 1.946063510278850939e-01 -3.222973701057836871e-01 6.515769691894416349e-01 -3.105106627295991473e+01 -1.334638348475194192e-01 1.911461491173699068e-01 4.000000000000000222e-01
2.290347258199277647e+00 1.951335202716764083e-01 -1.169230467359182700e-02 3.045802241626747731e-01 -1.787544836617765975e-01 7.705986870162958580e-01 -3.096716175965271489e+01 -1.273352563262195314e-01 9.330430098174648246e-02 4.000000000000000222e-01
2.337492002487884246e+00 6.090066222871600571e-02 7.922903025776147079e-02 2.294748584371887057e-01 -2.554213078843131646e-01 8.118829740296792385e-01 -3.092990933896123096e+01 -1.577690885267447329e-01 -2.400622357979583649e-02 4.000000000000000222e-01
2.181207595529291332e+00 1.340569869564749717e-01 6.750039049820087678e-02 3.099241234363789288e-01 -2.806131009698575873e-01 8.965339122540888495e-01 -3.092421510132171036e+01 3.764619552779752132e-02 -5.599075447023313390e-02 4.000000000000000222e-01
