0.000000000000000000e+00
1.191706961700925967e+04
1.186796867839574770e+04
1.183944424231361154e+04
1.181640726317962435e+04
1.179813641106631258e+04
1.178843862666504720e+04
1.177705191429237675e+04
1.177409044411192917e+04
1.177052918624642007e+04
1.176373458558346283e+04
1.176147783266984334e+04
1.174974689369252883e+04
1.174542724803868441e+04
1.174585482510909969e+04
1.174082180128302934e+04
1.173278872451837560e+04
1.173016324553928098e+04
1.172500487028218049e+04
1.172058702377374539e+04
1.171764825568860033e+04
1.172005612824187665e+04
1.171676450092722189e+04
1.171583414403701681e+04
1.171536923505946470e+04
1.171334641124621521e+04
1.170805331414323700e+04
1.170629639193018011e+04
1.170309887177622659e+04
1.170248809695443742e+04
1.170400580498686213e+04
1.170308961778989033e+04
1.170323381729725588e+04
1.170131915145566018e+04
1.169731624563859805e+04
1.169594258672634714e+04
1.169691740793773533e+04
1.169435380551025810e+04
1.169278652540289841e+04
1.169209851111891476e+04
1.169330005288124994e+04
1.169194364480664444e+04
1.169118432741346987e+04
1.169081609434124948e+04
1.168846583121468575e+04
1.168647980120016109e+04
1.168575345995985117e+04
1.168469729755705157e+04
1.168378359463295055e+04
1.168405971889754255e+04
1.168394178037965685e+04
1.168379535932138242e+04
1.168360427374579376e+04
1.168349130509929455e+04
1.168312549511140787e+04
1.168198165541055823e+04
1.168263007825839486e+04
1.168302146968172929e+04
1.168301227155600827e+04
1.168282255549466936e+04
1.168236408530156041e+04
1.168352047355098512e+04
1.168338283143998342e+04
1.168321342317069684e+04
1.168273263348497676e+04
1.168311288917767524e+04
1.168201035258161028e+04
1.168169122278117175e+04
1.168094208947632069e+04
1.168078032680876458e+04
1.168093006065167174e+04
1.168178090012926987e+04
1.168121012929504468e+04
1.168043165696812503e+04
1.168042821285846549e+04
1.168007004688166126e+04
1.167901846761843990e+04
1.167906720115626376e+04
1.167935112771991589e+04
1.167964213378689055e+04
1.167938813744563231e+04
1.167903408727468195e+04
1.167912758076490900e+04
1.167922997980643231e+04
1.167910070759467089e+04
1.167870274785555193e+04
1.167921268996097751e+04
1.167910027924385759e+04
1.167911214117277996e+04
1.167851146976607015e+04
1.167845411184923796e+04
1.167744989677890226e+04
1.167693495938984415e+04
1.167706855380682282e+04
1.167712681896431423e+04
1.167704866550153019e+04
1.167710951453080088e+04
1.167698659578396655e+04
1.167700181726458686e+04
1.167656326667100257e+04
1.167576643338511167e+04
1.167513670519890002e+04
1.167562410157660815e+04
1.167488368797307885e+04
1.167440139797811753e+04
1.167360522347866754e+04
1.167354912934321328e+04
1.167341930961822618e+04
1.167292786644622356e+04
1.167240814160283480e+04
1.167251722227764913e+04
1.167230621815564518e+04
1.167200499681743713e+04
1.167199187570341201e+04
1.167165611730455566e+04
1.167078333381316224e+04
1.167063825341066149e+04
1.166987295079742034e+04
1.166946155837433071e+04
1.166820831710964194e+04
1.166827190224409060e+04
1.166804542248638063e+04
1.166818044614554492e+04
1.166942428274373015e+04
1.166998838061232163e+04
1.166975401518813669e+04
1.166975401518813669e+04
1.166964149756855659e+04
1.166958326254738313e+04
1.166982015862171284e+04
1.166877757966082208e+04
1.166871457712348638e+04
1.166809295720059527e+04
1.166794055438505529e+04
1.166784332415765311e+04
1.166821447180714313e+04
1.166735188367444607e+04
1.166745376417277839e+04
1.166813306391923834e+04
1.166815353238403986e+04
1.166820061289585465e+04
1.166758690893366656e+04
1.166747597711710659e+04
1.166741212593313503e+04
