-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
-3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.518186492086952200e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01
