2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
2.200000000000000178e+00 0.000000000000000000e+00 4.000000000000000222e-01 0.000000000000000000e+00 -3.200000000000000000e+01 -3.200000000000000000e+01 4.000000000000000222e-01
